A J GALLAGHER	81996.35	40
A MCDONNELL	680	41
A MILE IN HER SHOES	6800	42
A McDonnell	480	43
A NEW DIRECTION LONDON LTD	515745.01	44
A&H (ICA) LTD	4166.67	45
A-Z EVENTS LLP	238307.36	46
A. INC	28845.36	47
A. Inc	24891.12	48
A1 PRO ENTERTAINMENTS	735	49
A1 PRO Entertainments	300	50
A2 DOMINION LONDON LTD	191188995	51
A2A SPA	162275.21	52
A2I TRANSCRIPTION SERVICES LTD [GROUPED]	299.11	53
AASTHA LTD	1200	54
ABAKE	16489.16	55
ABBEY COMMUNITY ASSOCIATION LTD	1523	56
ABBEY COMMUNITY CENTRE	5430	57
ABBEYCOMP IT SOLUTIONS LTD [GROUPED]	24870	58
ABBOTSFIELD SCHOOL	500	59
ABCNET	5950	60
ABIANDA	96339.60	61
ABM CATERING LTD [GROUPED]	304	62
ABM FACILITY SERVICES UK LTD	6399.07	63
ABM GROUP UK LTD	1907552.37	64
ABM Group UK Ltd	61799.65	65
ABOUNDING SOLUTIONS LTD	850	66
ABRSM	22000	67
ABSOLUTE CORPORATE EVENTS LTD [GROUPED]	1901.20	68
AC Dammit Ltd	600	69
ACAA	11940	70
ACACIA LEARNING LTD [GROUPED]	1960	71
ACADEMIA LTD	2200	72
ACC ANDRENA CUMELLA CONSULTING	1050	73
ACCESS EUROPE NETWORK CIC	130000	74
ACCESS SPORT	244630	75
ACCESS UK LTD	2596.63	76
ACCOMMODATION	8834.92	77
ACCOR UK ECONOMY HOTELS LTD [GROUPED]	376596.69	78
ACHIEVEMENT FOR ALL 3AS LTD [GROUPED]	671005.70	79
ACT NOW TRAINING LTD	1850	80
ACTICA CONSULTING LTD [GROUPED]	70947.46	81
ACTION FOR REFUGEES IN LEWISHAM	13332.80	82
ACTION LEARNING ASSOCIATES LTD	63519.01	83
ACTION SPACE LONDON EVENTS LTD	460	84
ACTION TUTORING	13500	85
ACTIVE COMMUNITIES NETWORK	29000	86
ACTIVE IMPACT CIC	395	87
ACTIVE MOBILITY	1000	88
ACTIVIA TRAINING	3630	89
ACTIVITIES 4 U	1500	90
ACUITY TRAINING LTD [GROUPED]	495	91
ACUMEN FIELD LTD	65946.64	92
ADA NCDS	1448377.43	93
ADAM KHAN ARCHITECTS	2000	94
ADAMS & SUTHERLAND	18000	95
ADAMS ELECTRONICS	333	96
ADAPT GROUP LTD	9556.40	97
ADAPT-IT	7174.74	98
ADAS UK LTD	6000	99
ADDISON LEE PLC	9451.19	100
ADDLESHAW GODDARD LLP	112908	101
ADECCO UK LTD	12196.14	102
ADELAIDE MEDICAL CENTRE	650	103
ADEPT TELECOM PLC	22271.67	104
ADEPT4 PLC	2217	105
ADFAM	6891	106
ADFIELD HARVEY LTD	163384.49	107
ADOBE SYSTEMS SOFTWARE IRELAND LIMI	27505	108
ADRIAN DADY	800	109
ADROIT ECONOMICS LTD	7000	110
ADT FIRE & SECURITY PLC	1613.76	111
ADULT LEARNING LEWISHAM	3310638	112
ADVANCE	12000	113
ADVANCED BUSINESS SOLUTIONS	14700	114
ADVANCED WORKPLACE ASSOCIATES LTD	180805.30	115
ADVANTAGE PROFESSIONAL UK LTD [GROUPED]	47863.27	116
ADVICE SERVICES ALLIANCE	46243.50	117
ADVICE SUPPORT KNOWLEDGE INFORMATIO	900	118
AEA -SUNDERLAND	1608	119
AECOM INFRASTRUCTURE & ENV UK LTD	68337.54	120
AECOM INFRASTRUCTURE & ENVIR UK LTD	2586	121
AECOM INFRASTRUCTURE & ENVIRONMENT	434354.39	122
AECOM Infrastructure & Environment	40170.54	123
AECOM LTD [GROUPED]	1801439.96	124
AECOM Ltd	2210	125
AECOM PROFESSIONAL SERVICES LLP	86490.17	126
AEON SOLICITORS	420	127
AEROPOWDER	20000	128
AETHER	28000	129
AETHER LTD	23000	130
AFFINITY HEALTH AT WORK LTD	177419.82	131
