"DR G S CHADHA, WESTFIELD HEALTH CENTRE"	2780	5
"DRS EMERSON, CHARLTON, CORMACK & STOKES"	1500	6
"DUNGWORTH, STORRS & DISTRICT W.I."	1000	7
D & A HOGARTH LTD	106495	4027
D & D AUTO SERVICES	1120	4028
D & G UTILITIES	1420	4029
D & I FLUDE	2522	4030
D & J AUTOS	1120	4031
D & T DAIRY LTD [GROUPED]	1120	4032
D A FLOATING SUPPORT SERVICE (SP)	148677.53	4033
D AND S LEGAL LTD	69000	4034
D ASHTON BUILDING SERVICES	4388.80	4035
D B AUTO ELECTRICAL SUPPLIES	348470.02	4036
D B SIGN ASSOCIATES LTD	3000	4037
D BIRTLES PLUMBING AND HEATING	1420	4038
D BRENNAN T/A BAND C PLUMBING & HEATING	1148.40	4039
D BULL	3076.50	4040
D C R S	64797	4041
D CAIN AND SON LTD	350	4042
D E HEARSON	7020.60	4043
D FROST PLANT HIRE	659517.66	4044
D G H ASHCROFT LTD	1500	4045
D H ATKINSON	56120.10	4046
D H HOMECARE LTD	686050.05	4047
D H MANSFIELD LTD [GROUPED]	284882.75	4048
D H MARRION LTD	4000	4049
D HODGSON EQUESTRIAN	2866.60	4050
D I & J HAGUE	936	4051
D J COOKE (LIFE AND PENSIONS) LTD	1500	4052
D J CREBER	251.60	4053
D J HORTON CONSULTING LTD [GROUPED]	8073.55	4054
D J SOWERBY	2043.33	4055
D L SCOTT TA KRYPTON CONSULTANCY	3561.06	4056
D M GOULD WHOLESALE LTD [GROUPED]	41339.03	4057
D M HERITAGE LTD	5500	4058
D MANTLE LTD TA SR EDUCATION	2090.08	4059
D NOBLE LTD TA MONARCH CITY LIVING LTD	3953.57	4060
D R MAUGHAN BUILDERS	2920	4061
D REYNOLDS	360	4062
D S COOPER LTD	6888.40	4063
D S CORRAN	6890.20	4064
D SCOTHERN TA FIRSTCALL ROOFING	1400	4065
D&M HIAB AND HAULAGE LTD	250	4066
D-DRILL (MASTER DRILLERS) LTD [GROUPED]	11223	4067
D-JAC LIMITED (AHOEC ACCREDITATION)	375	4068
D-JAC LTD [GROUPED]	5200	4069
D.B.AUTO ELECTRICAL SUPPLIES	86917.33	4070
D.G BUILDERS	9979	4071
D.J.R.QUILTERS LTD	3720	4072
D.ROSE PLUMBING & HEATING CONTRACTORS LT	2840	4073
DAC BEACHCROFT CLAIMS LTD	19513.90	4074
DAC BEACHCROFT LLP	2598	4075
DAC RECRUITMENT LTD	3000	4076
DAC RECRUITMENT LTD (DA COOPER)	1120	4077
DAFFODIL IT LTD	1000	4078
DAILY FAMOUS LTD T/A BMW CONSTRUCTION	877520.61	4079
DAIMLER FLEET MANAGEMENT	8872.94	4080
DAISY CHAIN DAY NURSERY LTD	1500	4081
DAISY CHAIN NURSERY MEXBOROUGH LTD [GROUPED]	1120	4082
DAISY CHAIN PRIVATE DAY CARE	16132.35	4083
DAISY CHAIN PRIVATE DAY CARE CENTRE	121020.96	4084
DAISY'S CAF\xC9 AND BISTRO	1120	4085
DALE FARM	11309	4086
DALE HEATING SERVICES (UK) LTD [GROUPED]	7217.99	4087
DALE OFFICE FURNITURE	6696.02	4088
DALE OFFICE INTERIORS LLP	348	4089
DALE POWER SOLUTIONS PLC	15080.89	4090
DALE PRODUCTS (PLASTICS) LTD	2267.21	4091
DALE STANIFORTH	1420	4092
DALEWOOD VIEW	325275.89	4093
DALLY HENDERSON LLP	15834	4094
DALTON ROOFING	600	4095
DAMAR LTD [GROUPED]	16890.95	4096
DAMAR SUPPLIES LTD	530.77	4097
DAMARIS LEIVA	2300	4098
DAMBACH UK LTD	15808.82	4099
DAMIAN BROWN QC	4500	4100
DAMOCLES SECURITY SYSTEMS LTD	11642.36	4101
DAMONS (DEVELOPMENTS) LTD	10475	4102
DAN FLEMING	1420	4103
DAN SLEE C2 LTD	390	4104
DANBY BUILD LTD	1120	4105
DANCE ETC LTD	1500	4106
DANCE NETWORK SHEFFIELD	480	4107
DANCEWORKS UK LTD	11000	4108
DANDY BOOKSELLERS	6839.71	4109
DANIEL BUTLER TA EXTREME MOUNTAIN BIKE S	7439.50	4110
DANIEL MALLON	1420	4111
DANIEL SMITH PLASTERING	1500	4112
DANIEL TRAINING SERVICES LTD	4382.65	4113
DANIELS HEALTHCARE LTD [GROUPED]	1057.51	4114
DANIELS SILVERMAN LTD	384	4115
DANNY & SHARON SMITH	3766	4116
DANSHELL HEALTHCARE LTD [GROUPED]	36321.43	4117
DANSHELL HEALTHCARE LTD (OAKLANDS)	5946.43	4118
DANUM DAISIES DAYCARE	4500	4119
DANUM WINDOWS LTD	2000	4120
DAPATCHI LTD [GROUPED]	4000	4121
DAPPER DAN LTD	1120	4122
DARESBURY ROAD	224358.07	4123
DARFEN DURAFENCING	7868	4124
DARFIELD ELECTRICAL SERVICES	1420	4125
DARIS RESTAURANT LTD TRADING SAN LORENZO	2000	4126
DARK STAR SPORTS LTD [GROUPED]	570	4127
DARKER ENTERPRISES LTD [GROUPED]	1150	4128
DARLINGTON ASSOCIATION ON DISABILITY	1057	4129
DARNALL & DISTRICT ADVICE SERVICE	112519	4130
DARNALL ALLOTMENT PROJECT	250	4131
DARNALL CAR PROJECTS	13400	4132
DARNALL COMMUNITY DEV CENTRE	2770.40	4133
DARNALL COMMUNITY NURSERY	265929.59	4134
DARNALL CRICKET CLUB	2420	4135
DARNALL DEMENTIA GROUP	454485.64	4136
DARNALL EDUCATION CENTRE	3000	4137
DARNALL FA LTD	5630	4138
DARNALL FITNESS ACADEMY	430	4139
DARNALL FORUM	105371.19	4140
DARNALL FORUM LTD	496628.21	4141
DARNALL HEALTH CENTRE (SWINDEN)	1390	4142
DARNALL HEALTH CNTRE/RICHMOND RD SURGERY	3340	4143
DARNALL LUNCH CLUB	39384.11	4144
DARNALL MUSICAL THEATRE COMPANY	500	4145
DARNALL OUTREACH PLAY	16897	4146
DARNALL PHARMACY T/A DARNALL HEALTH LTD	13900.20	4147
DARNALL SOMALI DEVELOPMENT GROUP	2300	4148
DARNALL TARA	23309.10	4149
DARNALL VIEW RESIDENTIAL HOME	4082628.59	4150
DARNALL WELL BEING CENTRE LTD	337739	4151
DARNALL WELL BEING GROUP	27433	4152
DARNALL WELL BEING LTD	238493.69	4153
DARNALL WELL-BEING CENTRE	11813	4154
DARNALL WELLBEING CTR - USE CLOVER GRP	236067.44	4155
DARNALL WELLBEING LTD	468215.08	4156
DARNALL YOUNG PEOPLE'S CLUB	16415	4157
DARNTONB3 ARCHITECTURE	6517.09	4158
DARREN & SUSAN CASHMORE	419.26	4159
DARREN BLOOD PLUMBING AND HEATING	1500	4160
DARREN KEITH HOYLAND LTD	1650	4161
DARREN MIRFIN	1420	4162
DARRENS FAMILY BUTCHERS	1120	4163
DARRYL & MANDY TAYLOR	5477.18	4164
DART	11838.62	4165
DARTFORD METALCRAFTS	23260	4166
DARTINGTON HALL TRUST	88520	4167
DARTON COLLEGE	21302	4168
DARWEN SCHOOL	300	4169
DARWIN HOUSE RESIDENTIAL CARE	254322.72	4170
DAS LAW LTD [GROUPED]	37798.76	4171
DAS LEGAL EXPENSES	3613.99	4172
DAS UK GROUP	2685.76	4173
DATA DISPLAY UK LTD	2785	4174
DATAMILLS UK LTD	1500	4175
DATRIX TRAINING LTD	995	4176
DATUM SURVEYING SERVICES LTD	975	4177
DAVALLY GARDEN SERVICES LTD	1120	4178
DAVE BINGHAM BUILDING & ROOFING CONTRACT	1209.49	4179
DAVE BINGHAM BUILDING&ROOFING CONTRACTOR	5842	4180
DAVE BREARLEY DECORATORS	1420	4181
DAVE DRAWS LTD [GROUPED]	300	4182
DAVE KING	2840	4183
DAVE STONE DESIGN LTD [GROUPED]	274	4184
DAVE STONES BUILDING CONTRACTOR	1420	4185
DAVE TRELFA	2115.62	4186
DAVID & BETTY BROTHERS	9640	4187
DAVID A GRAHAM ASSOCIATES LTD [GROUPED]	34807.33	4188
DAVID AND ELIZABETH MELLOR TRADING AS ST	6976.80	4189
DAVID APPLEYARD	21880	4190
DAVID APPLEYARD STUDIO LTD [GROUPED]	50510	4191
DAVID ASHWORTH	6955	4192
DAVID ATKIN T/A A D PLASTERING	2625.60	4193
DAVID BICKLEY	360	4194
DAVID BOCKING	1200	4195
DAVID BOLSOVER PHOTOGRAPHY	477.75	4196
DAVID BOOTH LAND SERVICES	780.24	4197
DAVID BRIGGS ASSOCIATES	2515.35	4198
DAVID BRIGGS ASSOCIATES LTD	4978.24	4199
DAVID BRIGGS BUILDING SURVEYING SERVICES	275	4200
DAVID C BELL & CO	8070	4201
DAVID CHAFER ASSOCIATES LTD [GROUPED]	1390	4202
DAVID COTTERRELL	20000	4203
DAVID DALE PLUMBING & HEATING	3420	4204
DAVID EADES	12515.60	4205
DAVID ELIOTCOOPER TA HISTRIONICS	5435	4206
DAVID FANTOM BUILDER	2000	4207
DAVID FLYNN LTD	1420	4208
DAVID HERCOCK	16275	4209
DAVID HORMIGO	2950	4210
DAVID HORN COMMUNICATIONS	919	4211
DAVID HORN COMMUNICATIONS LTD	5594.95	4212
DAVID HOWARTH	519	4213
DAVID HUNTER	5508	4214
DAVID JACKSON	15805	4215
DAVID LAKE PHOTOGRAPHY LTD [GROUPED]	14664.50	4216
DAVID LOVEDAY	3150	4217
DAVID MASON	350	4218
DAVID ORBAUM	5929.75	4219
DAVID PANNICK QC	20000	4220
DAVID PANTHER	1280	4221
DAVID PHILLIPS	1660	4222
DAVID PRICE PLUMBING AND HEATING	1420	4223
DAVID ROBINS	7365	4224
DAVID ROBINS LANDSCAPING	35061	4225
