THE ROOTSTOCK TRADING COMPANY	47869.77	14839
RIDGEWAY UNDER FIVES	782.1	11978
R RICKHUSS	6922.86	11662
RATIONALE	960	11727
ROC DEVELOPMENTS UK LTD	1420	12070
RESPONSIBLE HOSPITALITY PARTNERSHIP LTD	13693	11885
RON PIERCE CONSULTING	205876.66	12116
ROSPA	2290	12146
RICHARD THORPE RACING LTD	15008	11946
RP PLASTERING	1420	12227
REGATHER CO-OPERATIVE LTD [GROUPED]	73793.2	11844
THE ROYAL WOLVERHAMPTON NHS TRUST	1067.04	14846
REED BUSINESS INFORMATION LTD [GROUPED]	187017.33	11821
RAYNER AND HORSECRAFT	3000	11735
RASCALS	1500	11724
RANMOOR PROPERTIES LTD T/A SECURE FUTURE	115149.59	11710
RIJO 42 INGREDIENTS LTD	6963.47	11990
RECYCLING REVOLUTION	65762.4	11786
RIBA ENTERPRISES LTD	78133.3	11924
ROTHERHAM PRIMARY CARE TRUST	1200	12180
ROBERT WARD	1295	12053
RIDER LEVETT BUCKNALL UK LTD [GROUPED]	180808.14	11976
ROSELEA	337526.87	12139
R G HUGHES LTD	1420	11644
ROOM 13	1120	12118
RAPLEYS	40669.34	11719
Reeds Restaurant	1500	12297
ROYD NURSERY INFANT	1570	12226
REMPLOY LTD [GROUPED]	31139.71	11866
R GRAHAM AND FAMILY HOME IMPROVEMENTS	2920	11646
RAY OF HOPE	221359.13	11733
RICH TONE MUSIC LTD	9487.52	11930
RICHMOND EVENTS CO	5750	11957
RAVENSCAR LTD	3500	11730
RCA SERVICES LTD	7032.96	11742
RANI ZAMAN	499.41	11709
RAVEN WIMBOURNE LTD [GROUPED]	50000	11728
ROBERTS JACKSON SOLICITORS	10500	12056
ROGER DANIELS	3143.3	12099
RICKABY ELECTRICAL LTD	2000	11967
RICHARD O'NEILL	660	11939
REED EMPLOYMENT	875734.580000001	11822
REED HEALTH GROUP	25554.61	11823
RDS DRIVING SERVICES LTD	18718.64	11748
RECORD RSS LTD	17326	11781
ROSHNI ASIAN WOMENS RESOURCE CENTRE	524525	12143
THE RIVER CAFE LTD [GROUPED]	3000	14834
RICHARD MASTERS	860	11937
RSA MOTABILITY	7053.35	12235
R PLEVIN & SONS LTD [GROUPED]	280000	11660
RE-CREATE LTD [GROUPED]	4407.56	11751
ROBERTSON HRC LTD [GROUPED]	3000	12061
ROSEMARY KAVANAGH	600	12141
ROYAL MAIL GROUP LTD	4477938.32	12214
RAWMARSH COMMUNITY SCHOOL	1500	11732
RACKLINE LTD	2483	11681
ROSY NESBITT PHOTOGRAPHY	4000	12154
ROTHERHAM ROAD PHARMACY	1120	12182
THE RIVELIN MASONRY COMPANY	6688	14833
RODGERS PLANT HIRE	6351.5	12092
RELIANT FOOD SERVICES LTD	1500	11857
ROWLANDS PHARMACY - 1269	25012.4	12195
RISING STARS CHILDRENS CENTRE	2240	11996
RATHBONE	71168.83	11726
RICHARDSON'S CHILDMINDING SERVICES	6247.46	11950
ROSE'S KITCHEN TA LYN JUNE DYER	1120	12130
ROTHERHAM ABUSE COUNSELLING SERVICE	1500	12160
RACHEL DAY - THINKINGSTREAM	800	11680
REDZ HAIR SALON	1120	11819
RIVERSIDE ECHG	6651.13	12013
RED HAIRDRESSING	1500	11790
RAIHAN TALUKDAR	543.72	11688
RESPONSE VEHICLE LIGHTING	1500	11884
ROGER ALLPORT NURSERIES	36514.55	12096
REDACTED PERSONAL DATA	398961940.080031	11802
THE READING AGENCY	51824.2	14825
RB HANDYMAN LTD	1420	11739
REACH FURTHER LTD	950	11756
ROSEMARY HANDLEY SOLICITORS	50000	12140
REGIONAL MAGAZINE COMPANY	950	11846
REASON CARE LTD T/A ELM LODGE CARE HOME	48725.64	11774
ROTHERA SHARP SOLICITORS	685.05	12159
ROGER EVANS ASSOCIATES	10020	12100
RJS ASSOCIATES LTD	2400	12015
RAILEX FILING LTD	684.62	11693
REDCLIFFE HOUSE	983078.000000001	11806
RICAHARD MARSHALL T/A B SECURE	851	11927
ROCHDALE MBC	35271.3	12074
ROAR FORENSICS	296.4	12043
RT HON DAME ROSIE WINTERTON	1120	12243
RSL (BRISTOL) LTD.	810	12237
READING MATTERS	4350	11764
RIVELIN VALLEY ALLOTMENTS CO-OPERATIVE	310	12004
RIVENDELL LAKE HOUSING ASSOCIATION	29453.61	12006
ROCKLEY EQUESTRIAN CENTRE	3360	12086
RICHARD HARWOOD QC	3000	11932
REDLANDS PRIMARY AND NURSERY SCHOOL	11314.1	11813
R84D LTD T/A GARDEN SERVICES SHEFFIELD	905	11675
REUBEN TAYLOR	2500	11894
REDHEADZ	1120	11808
R H RECRUITING	1120	11648
RISING SUN	1250	11997
RS INDEPENDENT SOCIAL WORK LTD [GROUPED]	420.1	12233
RYW COMMUNITY SYSTEMS LIMTED	3700	12295
ROAD MARKING SERVICE LTD	3528	12038
ROTHERHAM COLLEGE OF ARTS & TECHNOLOGY	222734.71	12167
REED MANAGED SERVICE PLC	474809.53	11824
ROMPA	25345.95	12112
RYJOCK FLOORING	1420	12294
ROXY KITCHENS	1420	12201
THE RELAXATION DEN ROTHERHAM	1500	14829
ROGER KENNINGTON CONSULTING	370	12101
RODDISONS RECOVERY	54709.99	12091
ROSEBERRY CARE CENTRES UK LTD	1728226.69	12134
R C DEVELOPMENTS LTD	446119.569999999	11639
ROYAL SCOT LEASING LTD	6459.65	12218
REGIONAL MAGAZINE COMPANY LTD [GROUPED]	18121	11847
RICHMOND MEDICAL CENTRE	32680	11960
THE RIVA CLUB	10665.6	14832
REDACTIVE EVENTS LTD	6395	11803
RICHARD LINACRE PLASTERING	6938.4	11935
ROBERTS JACKSON SOLICITORS (OFFICE ACC)	37775	12058
REDS IN THE COMMUNITY	3360	11817
RSGB LTD [GROUPED]	1050	12236
REDHILL ANALYSTS LTD	46073.02	11809
THE RETREAT BEAUTY ROOMS	3000	14830
RHINEGOLD GARDEN CENTRE	7079.54	11914
REED SMITH LLP	638384.84	11827
RUSTLINGS ROAD MEDICAL CENTRE	4850	12279
THE ROWAN ORGANISATION MANAGED ACCOUNTS	710828.309999999	14845
REACH4 ACADEMY TRUST	1500	11760
RADIOSWAP LTD	1500	11686
ROSAMUND GARROD-MASON	6978.8	12124
RECALL LTD	15345.96	11780
RICHARD HONEY	37295	11933
RMBC	38639	12020
ROSEHILL POLYMERS	20327.77	12138
REFLECTIONS ART IN HEALTH	662	11833
RESOUND MEDIA	3000	11882
R B ALLAN & SONS	6640	11637
REYMC 247 PVT LTD [GROUPED]	422947.79	11906
R S PARKIN LTD TA DARKSIDE DEVELOPMENTS	1500	11666
RICKY STOCKS	1420	11968
RICH SOLUTIONS	500	11929
RHYTHM OF YOUR CHOICE	800	11920
RIDGEWAY FORGE	2500	11977
RODDIS TAYLOR ROBINSON	1500	12090
REFUGEE HOUSING ASSOCIATION (SP)	1202812	11841
RIVERDALE CARE HOME	12252.48	12009
ROCCA CREATIVE THINKING LTD [GROUPED]	11765.4	12072
RELATE	2000	11855
RODNEY HILL ALLOTMENT ASSOCIATION	2370.22	12093
RODNEY HOUSE CARE HOME	3064	12094
ROYAL UNITED HOSPITALS BATH NHS FT	288.28	12222
R J STOKES & CO. LTD.	2458.02	11651
RILEY'S MACHINERY & TOOLING	3300	11991
RSLSTEEPER - ASSISTIVE TECHNOLOGY	4224.42	12238
ROSSMORE NURSING HOME LTD	7077.5	12152
RAPID ENGLISH LTD [GROUPED]	10375	11713
REMEMBERED TRADING LTD [GROUPED]	2521.92	11862
ROSE BERRY	2569.8	12126
R N WOOLER AND CO LTD [GROUPED]	18981	11659
RED SNAPPER RECRUITMENT	337.6	11796
ROYAL TOWN PLANNING INSTITUTE	5965	12221
RICHMOND ENVIRONMENTAL SERVICES	677111.8	11956
RHONDA HYATT	2296.4	11918
RGW VEHICLE CONTRACTORS	1120	11911
RIVERSIDE CARE HOME	5229.28	12012
ROSE COTTAGE CARE HOME	1179101.02	12128
RIVELIN VALLEY CONSERVATION GROUP	500	12005
REGATHER CHARITY	500	11843
ROSIES LITTLE BLESSINGS	763.6	12144
R BRIGGS	29340.25	11638
RALEYS SOLICITORS	13816.12	11700
ROCKET SCIENCE UK LTD [GROUPED]	20798.73	12082
ROWLANDS PHARMACY 1271	17443.2	12198
RUBICON PRINT LTD	14035	12249
RNIB RUSHTON SCHOOL & CHILDREN'S HOME	300	12031
RAYNORS AUTOS	2240	11736
ROCKABILLY DEES SALON	1500	12078
RICHMOND CARE HOME	59902.81	11954
RICARDO-AEA LTD	11052	11928
RUBIES LTD	8510	12250
RICO PLUMBING SERVICES LTD	3364.13	11970
RICHMOND ACTIVITY GROUP	950.88	11953
READING MATTERS FOR LIFE	1250	11765
REPLAY EVENTS LTD	500	11875
REDLANDS CARE HOME (C/O CASTLEBECK CARE)	100767.86	11812
RE:INTERNET SYSTEMS LTD	23000	11752
REACH OUT CHILD CARE SERVICES LTD	59513.2	11758
RUSH HOUSE LTD [GROUPED]	2254.68	12259
RACE COTTAM ASSOCIATES LTD	770.7	11678
THE RODILLIAN ACADEMY	6034	14838
RV ROGER LTD	1005.35	12286
REGAL CARE TRADING LTD	2980296.69999997	11842
RALPH MACKINDER PHOTOGRAPHY	940	11702
THE RACK GROUP LTD	1120	14824
RUSHCLIFFE SPECIALIST SCHOOLS MICKLEOVER	75916.37	12260
RHODAR LTD [GROUPED]	8574.71	11917
ROCKLEY DENE CARE HOME LTD	44553.81	12085
ROAN BUILDING SOLUTIONS LTD [GROUPED]	1278100	12042
R S NICHOLSON AND ASSOCIATES	1500	11665
ROWAN HALL	7000	12189
RIVELIN TRAVEL LTD	2515	12003
ROWENA ACADEMY - DELTA ACADEMIES TRUST	1000	12191
ROGERS GEOTECHNICAL SERVICES LTD	18996.47	12103
RICHARD MUNDY BUILDING DESIGN LTD	385	11938
RPS CONSERVATION SERVICES	773	12229
REX GROUP SERVICES LTD [GROUPED]	465	11905
RTP BUILDING SERVICES LTD	1500	12244
ROSPA ENTERPRISES LTD	620	12147
ROCKSURE SYSTEMS LTD	65544.99	12087
RANSTAD CARE LTD	7319.09	11712
RAVENFIELD PRIMARY ACADEMY	2240	11729
RIBER SURVEILLANCE LTD [GROUPED]	3000	11926
R M POOLE DECORATING LTD	1420	11656
REGUS MANAGEMENT (UK) LTD	750	11849
RAINER	2945	11698
ROBERTSON CE LTD [GROUPED]	4030700	12060
REACH EDUCATION LTD	35989.55	11755
REAL AND SMOOTH LTD [GROUPED]	5944.62	11766
REDACTED DATA	426000	11801
REVOLUTION GYM AND FITNESS LTD	1120	11900
RED FORGE LTD	4447	11789
RUFFORD CARE	9326.5	12253
ROYAL & SUN ALLIANCE	2926.36	12204
RAPID PVCU SYSTEMS LTD	99330	11714
RON CLAYTON	2560	12113
RICHMOND PARK GARDENERS	979	11962
RGH PROPERTY SERVICES	2000	11910
Royston Group Practice	1120	12300
ROTHERHAM REFINISHING SUPPLIES LTD	1120	12181
ROBERT ACTON PRODUCT DEVELOPMENTS/BAGO	542	12047
RILMAC INSULATION LTD [GROUPED]	571161.15	11992
Rotherham Electrical Services	1450	12299
ROYAL FREE LONDON NHS FT	549.82	12211
REFUGEE ACTION	432.45	11838
RICHARD WOOD ASSOCIATES LTD [GROUPED]	700	11947
RJW ASSOCIATES LTD	5907.1	12016
ROTHERHAM DONC & S HUMBER NHS FT	108576	12169
ROTARY ENGINEERING UK LTD	3660.49	12155
THE REALLY NEET PROJECT LTD	104575	14827
REMEDI	1961618.96	11861
RED ZULU LTD	26436.8	11799
ROBSHAW CONSTRUCTION LTD	12186	12068
RECRUITMENT & EMPLOYMENT CONFED. LTD [GROUPED]	518.9	11784
RE FINISHING	1120	11750
RENDAPLAST	1420	11869
ROTHERHAM M B C	2445005.63	12176
ROTHERHAM FEDERATION OF COMMUNTIES	3000	12172
R D TATE BUILDING CONTRACTORS LTD	832.24	11641
RICHARD DEARDEN	1420	11931
RAYS MOTOR BODIES	1120	11738
RESOLUTION LAW	8400	11881
