O & H (FACILITIES) LTD	23856	11626
O AND P CONSTRUCTION SERVICES LTD [GROUPED]	1111328.41	11627
O H PARSONS & PARTNERS	16000	11628
O H PARSONS & PARTNERS CLIENT ACCOUNT	90029.66	11629
O'NEIL INJURY SOLICITORS	13000	11630
O'NEILL MORGAN SOLICITORS	7120	11631
O'REILLYS DELI	19586.80	11632
O2 (UK ) LTD	87795.77	11633
OAK ESTATES	1575	11634
OAK HOUSE	840433.72	11635
OAK STAR CATERING AND TRAINING	5240	11636
OAK TREE HIGH SCHOOL	4240	11637
OAK TREE PSYCHOLOGICAL	7207.39	11638
OAK TREE RESIDENTIAL CARE HOME	20828	11639
OAK VALLEY DAY NURSERY	447.20	11640
OAKBROOK DELI	12298	11641
OAKBROOK RAFTERS LTD	1120	11642
OAKBROOK SERVICES LTD	7596.57	11643
OAKDALE CENTRE	17843.75	11644
OAKDALE T & G IRRIGATION	5423	11645
OAKES ASSOCIATES	3621.60	11646
OAKFIELD PHARMA LTD	4807.60	11647
OAKFIELD PHARMA LTD (ALLIED PHARMACIES)	26169.37	11648
OAKFIELD PHARMA TA SEVEN HILLS PHARMACY	7054.12	11649
OAKFIELD SCHOOL	69639.97	11650
OAKHAVEN CARE HOME	10677.14	11651
OAKHILL PUBLISHING LTD [GROUPED]	7911.52	11652
OAKLAND BUILDING SERVICES	1550	11653
OAKLANDS PRIMARY SCHOOL	3532	11654
OAKLANDS R.C.DERBY	3046.11	11655
OAKLEAF SURVEYING LTD [GROUPED]	13350.85	11656
OAKTREE PSYCHOLOGICAL ASSESSMENTS	887	11657
OAKWOOD (DEVON COURT)	161342.04	11658
OAKWOOD PARK HOMES LTD	1420	11659
OAKWORTH HOMES LTD [GROUPED]	70676.04	11660
OASIS ACADEMY BYRON	1500	11661
OASIS ACADEMY DON VALLEY	44352.19	11662
OASIS ACADEMY FIR VALE	39346.80	11663
OASIS ACADEMY IMMINGHAM	500	11664
OASIS ACADEMY WATERMEAD	83586.13	11665
OASIS ACADEMY WINTRINGHAM	800	11666
OASIS COMMUNITY LEARNING	2765125.53	11667
OASIS DENTAL CARE TA BUPA DENTAL	1799	11668
OASIS RECOVERY COMMUNITIES	20475	11669
OASIS STUDIO	3000	11670
OASTLERS SCHOOL	4267	11671
OB PLUMBING & HEATING	1420	11672
OBJECTIVE	31959	11673
OBJECTIVE CREATIVE LTD [GROUPED]	17138.14	11674
OBJECTIVE KEYSTONE LTD	23040	11675
OBRIEN WASTE REMOVAL	900	11676
OC LAW LLP	816	11677
OCCASION FLORIST TA THE FARM SHOP	1120	11678
OCCUDENTAL PDC LTD	1500	11679
OCCUPEYE LTD [GROUPED]	15493.87	11680
OCE (UK) LTD [GROUPED]	52389.43	11681
OCE FINANCE	185912	11682
OCEAN MEDIA GROUP LTD	18959.75	11683
OCEANIC BEAUTY SALON	1500	11684
OCF PLC	1000	11685
OCH SERVICE CENTRE	1120	11686
OCHIBA BUSINESS SOLUTIONS	3000	11687
OCL SOLICITORS	7932.25	11688
OCLC (UK) LIMITED DO NOT USE	127.39	11689
OCLC (UK) LTD [GROUPED]	31773.81	11690
OCMIS IRRIGATION (UK) LTD [GROUPED]	72876.85	11691
OCMIS LTD [GROUPED]	111978.85	11692
OCN  YORKS & HUMBER REGION	51088.50	11693
OCN YORKSHIRE & HUMBER REGION	27088.50	11694
OCO GLOBAL LTD	110400	11695
OCR	219418.96	11696
OCS GROUP UK LTD TA CANNON HYGIENE LTD	65966.47	11697
OCTAGON DESIGN & MARKETING LTD	6766.30	11698
OCTAGON DESIGN AND MARKETING	6790	11699
OCTAGON INSURANCE	2603.60	11700
OCTAGON MARKETING	10594	11701
