The Mechanics Institute Rothwell	600	34817
Trillium Developments Ltd	3792	36042
The Charlton Centre For Alzheimers And	5960.92	34381
Tardis Removals Ltd	230	33845
TIP EUROPE LTD	7386.9	33724
The National Food Forum	1329.9	34864
The Principal Manchester	291.6	34981
Teramind Inc.	534.66	34058
Torbay & South Devon Nhs	132.78	35731
The Landlord Partnership	10996.7	34733
T Kiani	28436.75	33617
The Essentials Company	17.92	34525
The Gipsy Hill Brewing Company Ltd	3758.47	34606
The Association Of Women In Property	15	34265
Timothy Taylor & Co Ltd	6143.36	35559
Tmp (Uk) Ltd	62195	35623
The Book People	3411.95	34320
Tapeten der 70er	842.26	33839
T Appleton _ Son Ltd	195	33587
TREVOR ROBERTS ASSOCIATES	1550	33748
The Fountain Workshop (Maintenance) Ltd	40831.73	34575
The Great Escape Leeds	300.68	34625
The Writing Squad	1200	35235
Thisispulp.Co.Uk	36	35320
The Leeds Pwdr Ctng Ltd	180.6	34755
Tribe Arts	5200	36028
Tracsis Traffic Data Ltd	155677.5	35866
Tactile Paving Services Ltd [GROUPED]	634.5	33785
Tgi Fridays	413.08	34212
The Electrical Guys	50.02	34515
The Windmill Linton Ltd [GROUPED]	3843	35219
Total Projects Ltd	2350	35767
Twinkl Ltd	584.1	36203
The Legal Aid Agency Cash Office	54.41	34763
The Z Hotel Soho	100	35254
The Co-Operative Acadamies Trust	2161.92	34408
The Work Haus	3805	35227
Tesco - Seller_ist_1_2401	2513.83	34101
Tate Catering	6.75	33879
Thorner Victory Hall	500	35397
The 88 Lunch Club	11509.25	34230
Teletech Communica	21.25	34006
The Play Centre	400351.6	34961
This Is It Stores Limi	48.95	35318
Tp Leeds Coral Road	5222.09	35839
The Business Training Company	7000	34353
The London Eye	189	34782
Timothy Wood Ltd	5578.45	35561
The Tourism Business	145	35145
The Robert Fuller Gallery	2668.44	35037
Thats Amore	5.95	34225
Tel Aer Services Ltd	49134.79	33995
Toytown Leeds	4.83	35837
Transdev York Ltd [GROUPED]	22175.9	35928
The William Hedley	77.88	35217
The Avalon Group	18000	34270
The Mill @ Scott Hall Llp	925	34836
The Voices Foundation	695	35184
The Hollies Residential Home	91645.57	34677
Tolent Solutions Ltd [GROUPED]	98590.68	35663
Tesco Pfs 5577	289.5	34128
Tesco Store 2168	367.89	34131
The Royal Armouries	40	35051
Teneo Ltd	8363.6	34045
The Golden Lion	112.92	34611
The General Council Of The Bar	1417.67	34598
The Glen Nursing Home	900458.96	34608
The National Federation Of Gypsy Liasion	196.2	34863
Tudor House Nursing Home	14433.92	36150
The New Futures	225402.5	34875
Taylor Fire Sprinklers Ltd [GROUPED]	60843.66	33902
Truvox Internation	176.4	36121
Total Access (Uk) Ltd	2532.13	35745
Tutorcare Ltd	9990	36184
T K Maxx Ltd	36.97	33615
The Commission For Local Adminstration	1200	34420
The Eal Academy	15	34506
Traffic Survey Partners Ltd	1875	35899
Thomas O'Donoghue	500	35342
The Barcode Warehouse	831.82	34279
The Factory	1295	34536
Telefonica O2 UK Ltd [GROUPED]	2184.42	34000
Think Create Move	450	35303
Turner & Wood	52.18	36170
The Demon Barbers	1844.6	34478
The Rougemont Hote	56.74	35047
The Brighouse & Rastrick Band	32033.64	34332
The Bridge Hotel Dcc	142	34330
The Social Marketing Gateway Ltd	28672.5	35094
The London Gazette	104	34783
The Historical Maritime Society	350	34672
The Flower House (Garforth) Ltd	497.26	34565
Travelogger	1520	35973
The Accounting Officer  Home Office	33409	34234
Tacpac	751	33781
Trade Cleaningmachines	1617.6	35877
Transform	45500	35929
Tim Jarrett	22498.56	35519
Tank Reline	6474.69	33831
Transdev Blazefield Ltd	153000	35926
Team Sport	76.97	33954
TAMMER UK LTD	968	33657
The Dures Partnership Llp	19724.36	34503
Tesco Stores 2808	4158.7	34144
Trade Uk (B & Q)	2427.56	35882
THE MAYFAIR	9784.47	33702
The Forum For The Built Environment	80	34571
Tyersal Pharmacy	11333.16	36224
The Education And Training Foundation	200	34511
Tesco Stores 3488	9.55	34145
Thomlinsons	12288.75	35357
Templenewsam Tea Rooms	91.78	34031
Three-Topup(Web)	65	35458
Transparency	1400	35940
Tesco Stores 5456	28	34152
Tebays	435	33964
The Leodiensian Club	2457.6	34765
The Royal Borough Of Kensington & Chelse	14451.99	35053
Thorp Perrow Arboretum	81	35421
Tfl Visitor Shop	209.33	34209
Tyg Ltd [GROUPED]	17057.6	36227
The Salvation Army South Leeds	1100	35072
True North Brew Co Ltd	83.33	36101
Tesco-Seller_ist_1_2401	1514.61	34181
The Multi-Faith Centre	46.4	34850
Totalkare Heavy Duty Workshop Solutions	3229.75	35779
Taybarns41518205	21.23	33894
Triumph Furniture Ltd [GROUPED]	1230103.98	36078
The Hill Company Ltd	385.72	34667
Tesco Store 3426	76	34140
