YORKSHIRE & HUMBER EMPLOYERSï ASSOCIATION	5050.8	2827
YORK COFFEE EMPORIUM LTD	4310	2822
YORKMIX MEDIA LTD	660	2825
YORKSHIRE GARDENS TRUST	3136	2837
THE YORKSHIRE COUNTY CRICKET CLUB	2443	2583
YORKSHIRE HOUSING FOUNDATION	99490.76	2838
YORKSHIRE ENERGY PARTNERSHIP LTD	9096.54	2833
YORKSHIRE HOUSING LTD	9389.52	2839
YORPOWER LTD	1960	2849
YORKSHIRE WILDLIFE TRUST	45701.91	2848
YORKSHIRE AGRICULTURAL SOCIETY	916.5	2828
YORKSHIRE WATER PLC	784539.89	2846
YORKSHIRE SEAMLESS GUTTERS UK	12052.6	2844
YORKSHIRE PURCHASING	399970.37	2843
YORKSHIRE LIGHTING SERVICES	35526	2840
YORKSHIRE FEDERATION OF MUSEUMS &	500	2836
YORKSHIRE EVENT CENTRE LTD	4947.13	2834
YORKSHIRE FARMING AND WILDLIFE LLP	37314.38	2835
YOURMEMBERSHIP LTD	430	2855
YORWASTE LTD	98894.8	2851
YORKSHIRE TRAINING SERVICES LTD	4118	2845
YELLOW PUBLICATIONS LTD	266.01	2819
YOU CAN HIRE LTD	4755.31	2852
YORKSHIRE LOCAL COUNCILS ASSOCIATIONS	3600	2841
YORKSHIRE WATER SERVICES LTD [GROUPED]	5995.2	2847
YORK CVS	3014.5	2823
THE YORKSHIRE REMOVALS COMPANY LTD	1355	2584
YORKSHIRE DALES RIVERS TRUST	1000	2832
YORKSHIRE DALES NATIONAL PARK	8708.55	2831
YORK SURVEY SUPPLY	1452	2824
Y BHAIJI	396.6	2817
YAS (ENTERPRISES) LTD	3822.49	2818
YORKSHIRE BUSINESS MARKET LTD	1395	2829
YOUNG PLANTS LTD	3432.62	2853
YORVALE LTD	980	2850
YORK ARCHAEOLOGICAL TRUST FOR EXCAVATION AND RESEARCH LTD T/A JORVIK VIKING CENTRE	526.68	2821
YORKSHIRE & HUMBER EMPLOYERS« ASSOCIATION	1113	2826
YOUR MOVE LETTINGS	2200	2854
YORK ARCHAEOLOGICAL TRUST	225.72	2820
YORKSHIRE MESMAC	600	2842
YORKSHIRE CARE EQUIPMENT LLP	42663.03	2830
