P & H S ARCHITECTS LTD	36135	2891
P & T CONTRACTS	50304.30	2892
P BAGNALL LTD	94651.90	2893
P J KELLETT PROPERTY ACCOUNT	300	2894
P P SNACK FOODS LTD	84859.19	2895
P S ARMSTRONG LTD	13007.15	2896
P SALMON LTD	1840	2897
PAKAWASTE ENGINEERING SERVICES LTD [GROUPED]	1464	2898
PAKAWASTE LTD	4062.25	2899
PALMER SQUARED LTD	4950	2900
PANNAL & BURN BRIDGE PARISH COUNCIL	141300	2901
PANNAL ASH JUNIOR FOOTBALL CLUB	3500	2902
PANNAL MEMORIAL INSTITUTE	2240	2903
PANNAL SPORTS JFC	17715.66	2904
PARADIGM 33 LTD	2204.64	2905
PARAGON ID LTD	56141.95	2906
PARAGON PROJECTION LTD	8632.50	2907
PARK AVENUE RECRUITMENT LTD	14228	2908
PARK LANE SERVICES (KNARESBOROUGH) LTD	133484	2909
PARK PLACE TECHNOLOGIES LTD [GROUPED]	15406.83	2910
PARK RETAIL LTD	69633.64	2911
PARK SQUARE PROPERTY MANAGEMENT LTD	257692.93	2912
PARKEON LTD	166611.26	2913
PARTS ALLIANCE GROUP LTD T/A SAS AUTOPARTS	1907.41	2914
PASSMORE	367167.03	2915
PAT TRAINING SERVICES LIMITED T/A TEST METER	893	2916
PATELEY BRIDGE DRAMATIC SOCIETY	500	2917
PATELEY BRIDGE METHODIST CHURCH	1104	2918
PATELEY BRIDGE TOWN COUNCIL	141852.91	2919
PATELEY BRIDGE WALKERS ARE WELCOME	328	2920
PATROL	134165.41	2921
PAUL APPLEYARD	1245	2922
PAUL BONNER	708.33	2923
PAUL BROCKLEBANK	860	2924
PAUL BROWN QC	76174.40	2925
PAUL BURNS	1586	2926
PAUL HARRIS PHOTOGRAPHY	5446.20	2927
PAUL LUCKER DESIGNS	4000	2928
PAUL WALTON	1190	2929
PAUL WHITAKER	25162	2930
PAUL YATES TOOL HIRE	4120.54	2931
PAULA DUCK PHOTOGRAPHY	1750	2932
PEACOCK AND VERITY COMMUNITY SPACES	33052	2933
PEACOCK BROTHERS	14187.60	2934
PEAK POWER SYSTEMS LTD	14890.62	2935
PELICAN ACOUSTIC SERVICES	3170	2936
PELICAN ROUGE COFFEE SOLUTIONS LTD	49523.93	2937
PELSIS LTD [GROUPED]	3601.96	2938
PENDLE PRODUCTIONS	1600	2939
PENNINE DRAWING OFFICE SUPPLIES	6623	2940
PENNINE EVENTS LTD	235862.45	2941
PENTAGON CORPORATE FLEET MANCHESTER	12050.33	2942
PENTEST PEOPLE LTD [GROUPED]	9100	2943
PENTLAND PLANTS	17929.88	2944
PERFECT CIRCLE JV LTD	930715.68	2945
PERFECT PROPERTIES (LEEDS) LTD	3600	2946
PERFORMANCE HEALTH SYSTEMS UK LTD	1163.42	2947
PETER BRETT ASSOCIATES LLP	8862.30	2948
PETER DORRELL & CO	5960	2949
PETER KEVIN LAMBERT	3630	2950
PETER LALLY & ASSOCIATES	9000	2951
PETER ROBERTS	1900	2952
PETIT FORESTIER LTD	1265	2953
PETROS	250	2954
PETTIGREW TRAINING	2040	2955
PG BRANDING LTD	2116.03	2956
PHEBY & CO. SOLICITORS	300	2957
PHIL COBB	10800	2958
PHILIP DOLPHIN	1308	2959
PHILIP KELLETT	2660	2960
PHOENIX RENEWABLES LTD T/A THE PHOENIX WORKS	16530.04	2961
PHOENIX SOFTWARE LTD	1179735.23	2962
PHONOGRAPHIC PERFORMANCE LTD	18551.57	2963
PHS GROUP PLC	120610.92	2964
PHYSICAL COMPANY LTD	235.75	2965
PICCADILLY MOTORS LTD	33428.13	2966
PICK EVERARD	2000	2967
PICKARD EVENT SERVICES	4000	2968
PICKERINGS EUROPE LTD T/A PICKERINGS LIFTS	13240.67	2969
PINACL SOLUTIONS LTD	821846.03	2970
PINEAPPLE EVENTS LTD	2188	2971
PINEWOOD ASSOCIATES LTD [GROUPED]	619	2972
PINEWOODS CONSERVATION GROUP	1862.19	2973
PINNACLE ENTERPRISES LTD	264	2974
PINTO PROPERTIES	1095	2975
PIRANHA PROMOTIONS	618	2976
PITBITZ LIMITED T/A GAZEBOSHOP	1315.37	2977
PITNEY BOWES FINANCE LTD [GROUPED]	11120.46	2978
PITNEY BOWES LTD	7197.84	2979
PITTS WILSON ELECTRICAL LTD	750	2980
PJG & CM IRISH	6375	2981
PLANNING JUNGLE LTD	300	2982
PLANT AND SAFETY TRAINING YORKSHIRE LTD	2000	2983
PLASTER RESTORATIONS (U.K.) LTD	2895	2984
PLATINUM PRINT LTD	138879.55	2985
PLATTS HARRIS AGRICULTURAL GROUP LTD	16400.39	2986
PLAY AND LEISURE LTD	23078	2987
PLAYSAFETY LTD	20522	2988
PLAYTOP LTD	4345	2989
PLEWSY	226.80	2990
PLEXUS LAW	16500	2991
PLUMBASE	1693.59	2992
PMC HIRE & SALES CENTRE	5616.80	2993
PMD MAGNETICS	20719.10	2994
POLLOCK LIFTS	15818.50	2995
POLLOCK LIFTS LTD	12258	2996
POOL MAINTENANCE LTD	16735	2997
PORTAKABIN LTD	4884	2998
POST OFFICE LTD	2375	2999
POSTURITE (UK) LTD	3076.23	3000
POWER CLEAN (HARROGATE) LTD	1440	3001
POWERHOUSE FITNESS	838.36	3002
POWERTEC GENERATORS LTD	295	3003
PPF SERVICING LTD	11935.96	3004
PPG ARCHITECTURAL COATINGS EMEA	3181.33	3005
PPL PRS LTD	132925.89	3006
PPMA	300	3007
PREIM LTD [GROUPED]	904.81	3008
PREMIER CONCEPTS LTD	240	3009
PREMIER CONTRACTING	89772.09	3010
PREMIER FARNELL UK LTD	5372.90	3011
PREMIER LOFT LADDERS LTD	2630	3012
PREMIER PAPER GROUP LTD	7971.74	3013
PREMIER SOFTWARE SOLUTIONS LTD	32141.40	3014
PREMIER SOLUTIONS (NOTTINGHAM) LTD [GROUPED]	1639.98	3015
PREMIER TRAINING INTERNATIONAL LTD	215	3016
PRICEWATERHOUSE COOPERS LLP [GROUPED]	18000	3017
PRIME TIME RECRUITMENT LTD	84365.10	3018
PRINCIPAL GLOBAL EVENTS	2676.80	3019
PRINCIPAL PROMOTIONS LTD	2600	3020
PRINT FOR BUSINESS LTD T/A PRINT.UK.COM	14770.79	3021
PRINT IMAGE FACILITIES LLP	1460	3022
PRINT ON SOLUTIONS LTD	1624.92	3023
PRINTS & PICTURES (CONTRACTS)	298	3024
PRIORY PAT CONSULTANTS	229	3025
PRISM MEDICAL UK	19590	3026
PRISM MEDICAL UK LTD	13778.79	3027
PRO AUDIO CENTRE LTD [GROUPED]	290	3028
PROBATE & ESTATE ADMINISTRATION LTD	25876.42	3029
PROBOS PROMOTIONS LTD [GROUPED]	1950	3030
PROBRAND LTD [GROUPED]	48553.83	3031
PROBRUSH	25000.43	3032
PROCTER PHOTOGRAPHY	1382.40	3033
PRODAR SURVEYS LTD	750	3034
PROFESSIONAL CONFERENCES	4567	3035
PROFESSIONAL PAPER SUPPLIES LTD	196713.42	3036
PROFESSIONAL WASHROOM SERVICES LTD	332.75	3037
PROFESSOR CAROLINE ARSCOTT	500	3038
PROFILE MARKETING SERVICES	980.92	3039
PROFILE PRODUCTIONS LTD [GROUPED]	3441.60	3040
PROJECTED IMAGE UK LTD	963.50	3041
PROLOG PRINT MEDIA LTD	1166.80	3042
PROLOGUE PERFORMANCE CYCLING LTD [GROUPED]	17163.34	3043
PROLUDIC LTD	10409.70	3044
PROMOGROUP LTD	1180	3045
PROMPT ACTION LTD	990	3046
PROPERTY NEST	1237	3047
PROPERTY RIPON LTD T/A HUNTERS ESTATE AGENTS	500	3048
PROPORTION LONDON LTD	245	3049
PROSPEC LTD	1770	3050
PROTEC FIRE DETECTION PLC	305	3051
PROTIER LTD T/A PROTIER LIFTING SERVICES	1716.20	3052
PSYCHOMETRIC RESEARCH & DEVELOPMENT LTD	257	3053
PTW	1600	3054
PTW LTD	3200	3055
PUBLIC HEALTH ENGLAND	5338.87	3056
PUBLIC POLICY EXCHANGE LTD	896	3057
PUBLIC SECTOR SOFTWARE LTD	10226	3058
PUCKATOR LTD	255.95	3059
PUDSEY CONCRETE LTD	2190	3060
PULLMAN INSTRUMENTS (UK) LTD	1912.81	3061
PUMP AND PIPEWORK SERVICES LTD	5044	3062
PURCELL MILLER TRITTON	10500	3063
PURCHASE POWER	40757.58	3064
PURE TECHNOLOGY GROUP	466.82	3065
PURECHEM LTD [GROUPED]	2393	3066
PV DOBSON & SONS	49111.07	3067
PW ARCHITECHTURAL CONSULTANTS LTD	10825	3068
THE PA HUB LTD [GROUPED]	797	3688
THE PERFORMING RIGHT SOCIETY LTD	142112.98	3689
THE PLANNING CO-OPERATIVE	2073.60	3690
THE PLANNING INSPECTORATE	63057.21	3691
THE PLANNING OFFICERS SOCIETY	1475	3692
THE PLASTIC SURGEON LTD	854	3693
THE PLAY INSPECTION COMPANY LTD	7908.50	3694
THE PROP FACTORY LTD T/A GIANT DECKCHAIRS	568	3695
