ITCHYROBOT UK LTD	990	1244
INHEALTHCARE LTD [GROUPED]	236800	1209
ICE LTD	1705	1180
INST OF REVENUES RATING & VALUATION	620	1223
IMPERATIVE TRAINING LTD [GROUPED]	1013	1195
INSPIRE TRAINING	960	1222
ISAPPHIRE LTD	7044.12	1242
THE INSTITUTE OF LICENSING (EVENTS) LTD	697	2470
IDOX PLC	4250	1183
INTEGRATE FAMILIES	12050	1226
IDPARTNERSHIP NORTHERN	8187.5	1185
IMAGINE PHYSIOTHERAPY	32998.23	1194
INSTITUTE OF PUBLIC FINANCE LTD	820	1224
IAN FARMER ASSOCIATES	8329	1176
IMPOWER CONSULTING LTD [GROUPED]	30458.49	1198
INNOVATIONS	107428.35	1216
iCASEWORK LTD	5154.15	2765
INDUSTRIAL DEEP CLEANING LTD	4850	1206
INTEGRATED SKILLS (UK) LTD	3073	1227
INTERNATIONAL CENTRE FOR LIFE	1267.5	1234
IKEN BUSINESS LTD	3500	1190
INSIGHT DIRECT (UK) LTD	51451.76	1219
INNOVATE COUNTY DURHAM LTD	1825.5	1215
INDOOR OUTDOOR	30718	1205
INITIAL WASHROOM SOLUTIONS	7811.7	1212
IAN RIGBY TECHNICAL SERVICES	2500.46	1177
INTRAHEALTH	5880	1236
INITIAL WASHROOM HYGIENE	42237.38	1211
INTERPRETING TRANSLATION LINE	3930.23	1235
IDS FIRE & SECURITY	2289	1186
ITHICA FILMS	3850	1245
IDOX SOFTWARE LTD	156178.4	1184
ICO	5050	1181
IIZUKA SOFTWARE TECHNOLOGIES LTD	800	1188
I MAILE T/A FLORA HOUSE NURSERY	202722.77	1173
IBS OPENSYSTEMS (UK) LTD	2099.14	1179
INTER-FACE TRAINING AND CONSULTANCY LTD	750	1229
INCLUSION NORTH CIC	11448	1201
IQ MANAGEMENT SYSTEMS LTD	545	1239
IHS (GLOBAL) LTD [GROUPED]	12945	1187
IKEA BUSINESS ACCOUNT	630	1189
ILLINGWORTH HAULAGE	11880	1191
INTERGRATED ELECTRONIC SECURITY LTD	1835	1232
INTEGRATED UTILITY SERVICES	1653.44	1228
ID SUPPORT	233614.29	1182
INTERACTIVE PROJECTS & DESIGN LTD	4577.62	1230
INFORM CPI LTD	22275	1207
INITIAL MEDICAL SERVICES LTD [GROUPED]	3587.32	1210
INTERFLON (UK) LTD [MONARCH MAINTENANCE]	1839	1231
I WANNA ROCK LTD	76186.81	1174
INDEPENDENT CHILDCRE GROUP OF SCHOOLS LTD	50267.48	1204
IMPROVE RISK & VALUE LTD	975	1199
IMPERO SOLUTIONS LTD [GROUPED]	1400	1197
INVESTEC ASSET FINANCE PLC	2756	1237
INSTITUTE OF SWIMMING LTD	1360	1225
IBI GROUP UK LTD	4270	1178
IT SYSTEMS & SUPPORT LTD [GROUPED]	322941.71	1243
INBOND LTD [GROUPED]	536.05	1200
INNERGLASS LTD	12912.42	1214
IP IT SERVICES	840	1238
IMAGE MUSICAL THEATRE	690	1193
IRON MOUNTAIN (UK) LTD	976	1241
ING CAR LEASE UK LTD	937.17	1208
INNSERVE LTD	7136.4	1218
IMPERIAL CIVIL ENFORCEMENT SOLUTIONS LTD	56155.21	1196
IMAG LTD	2543.84	1192
INNOVATIVE SAFETY SYSTEMS LTD [GROUPED]	4500	1217
INSPECTORATE LTD T/A ROCH NDT SERVICES	8680	1221
INSIGHT UK - SHEFFIELD	661.98	1220
INLEC (UK) LTD [GROUPED]	1800	1213
IWS GAFFNEY(INDUSTRIAL & WELDING SUPPLIES)	1426.44	1246
INCY WINCYS LTD	625.5	1203
IRENE BAKER CONSULTANCY	5238.2	1240
IAN DICKENS PRODUCTIONS	24526.09	1175
INTERKOOL REFRIGERATION & AIR CONDITIONING LTD	542.7	1233
INCREDIBLE YEARS CYMRU	1200	1202
