F G M DECORATORS	40996.01	1149
F LANDSCAPING	3375	1150
FAB-TECH ENGINEERING (UK) LTD	264378.27	1151
FACULTATIEVE TECHNOLOGIES	169523.48	1152
FAIRFIELD HOUSE	583326.73	1153
FALCO UK LTD	3234	1154
FAMILY HELP NO 2 ACCOUNT	265714.28	1155
FAMILY RIGHTS GROUP	600	1156
FARAWAY PRODUCTIONS LTD	41025.47	1157
FASD NETWORK UK	600	1158
FAUN ZOELLER UK LTD [GROUPED]	167588.48	1159
FEDERATION BRITISH CREMATION AUTH	3670.50	1160
FEDERATION MOWDEN  SCHOOL(ACADEMY TRUST)	379645.58	1161
FELIX KNIGHT LTD [GROUPED]	4664.90	1162
FENCE UK	2840	1163
FERNDENE LODGE NURSERY	524678.88	1164
FERRYHILL BUSINESS & ENTERPRISE COLLEGE	19333.29	1165
FESTIVAL OF THRIFT CIC	1200	1166
FESTIVALS AND EVENT INTERNATIONAL	9975	1167
FESTIVALS AND EVENTS INTERNATIONAL	19950	1168
FFT EDUCATION LTD	43108.76	1169
FIERY LIGHT PPS LTD	35103.46	1170
FIERY LIGHT TT5 LTD	10688.98	1171
FIERYLIGHT PEPPA LTD [GROUPED]	16792.02	1172
FILMBANK DISTRIBUTORS	4185	1173
FINDEL EDUCATION  LTD	4144.80	1174
FINDLAY SURVEYS	31400	1175
FINDSPACE LTD	4524	1176
FINGERSHIELD EAST LTD	1723.50	1177
FIONA KNOWLES	525	1178
FIRE FLY LIVE LTD	1840	1179
FIREWEB LTD [GROUPED]	18900	1180
FIRST CALL MEDICAL	1301.59	1181
FIRST NEWS	541	1182
FIRST POINT HOME CARE LTD	162403.54	1183
FIRST STEP	1986.26	1184
FIRST STEPS NURSERY & PRE SCHOOL	2451	1185
FIRST STOP DARLINGTON	29312	1186
FIRTHMOOR & DISTRICT COMM. KITCHEN ACCOU	8190	1187
FIRTHMOOR & DISTRICT COMMUNITY ASSOCIATI	1161.60	1188
FIRTHMOOR PRIMARY SCHOOL	304599.03	1189
FIRTREE HOUSE	272002.77	1190
FISCHER FAMILY TRUST	2283.50	1191
FITNESS SUPERSTORE	540.83	1192
FIVE RIVERS CHILD CARE LTD [GROUPED]	294026.67	1193
FLEET FACTORS	2959	1194
FLEMING & COMPANY (MACHINERY) LTD	1334.12	1195
FLETCHER JOINERY	1780	1196
FLEURETS (LEISURE PROPERTY SPECIALISTS)	825	1197
FLEX SPACE	123621.64	1198
FLEXIFORM BUSINESS FURNITURE LTD	564.25	1199
FLINT HIRE AND SUPPLY LTD	1184.30	1200
FLOWBIRD SMART CITY UK LTD	83608.34	1201
FLOWERS BY NATTRASS	12467.83	1202
FLOWING ROOFLINES	3307	1203
FLUID AUTOMATION LTD	1029	1204
FLYING COLOURS(FLAG MAKERS)	538.80	1205
FLYING ENTERTAINMENT LTD [GROUPED]	129208.51	1206
FLYING MUSIC CO  LTD	69171.12	1207
FMG CONSULTING	9950	1208
FOOD FOR THOUGHT DARLINGTON (FFTD)	1259.23	1209
FOOLS PARADISE LTD	21727.50	1210
FOR YOUR EYES PEOPLE (FYEP)	1338	1211
FORBIDDEN EVENTS LTD	8723.37	1212
FORE CONSULTING LTD	81652	1213
FORENSIC PSYCHOLOGY AGENCY LTD	831.67	1214
FORENSIC TESTING SERVICES LTD	67474.49	1215
FOREVER CARE	405582.29	1216
