1&1 INTERNET LTD [GROUPED]	1.07	23
1-2-let Ltd	1788.75	24
110 UK Ltd T/A Alternative Systems Protection	3715.02	25
11KBW	1350	26
11KBW Ltd	3700	27
11th Halifax Scouts	1105	28
123 REG LTD	68.95	29
123 REG R/T	194.16	30
123 Reg Ltd 000336589	11.99	31
123-REG.CO.UK	362.58	32
126975-L8PM	120	33
12th Halifax Company Of The Boys Brigade	950	34
1855 Station Buiding L	5.50	35
18th Halifax Boys Brigade Company	1300	36
1970Company Booking Agency	831	37
1STLOCATE T/A LCS	170.55	38
1STOP -FLAG-BANNER	86.85	39
1st Ability Ltd	48979	40
1st Call Mobility Ltd	2440	41
1st Heptonstall Guides	500	42
